datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name
0.8475,76.2,METERS,GHCND:USC00010252,31.3071,-86.5226,2016-01-01,1938-01-01,"ANDALUSIA 3 W, AL US"
0.7772,231.6,METERS,GHCND:USC00010260,34.96285,-87.37195,2021-01-01,2004-01-01,"LEXINGTON, AL US"
0.9993,220.1,METERS,GHCND:USC00010267,33.66667,-85.83333,1949-01-01,1930-01-01,"ANNISTON, AL US"
0.9041,227.1,METERS,GHCND:USC00010338,34.06667,-87.23333,1981-01-01,1940-01-01,"ARLEY 1 S, AL US"
0.7072,311.5,METERS,GHCND:USC00010369,33.2941,-85.7788,2013-01-01,1949-01-01,"ASHLAND, AL US"
0.3331,180.1,METERS,GHCND:USC00010377,33.85,-86.33333,1970-01-01,1896-01-01,"ASHVILLE, AL US"
0.5819,210,METERS,GHCND:USC00010390,34.7752,-86.9508,2020-01-01,1942-01-01,"ATHENS, AL US"
0.5551,219.5,METERS,GHCND:USC00010395,34.8,-86.98333,1991-01-01,1956-01-01,"ATHENS 2, AL US"
0.6416,91.4,METERS,GHCND:USC00010402,31.182,-87.439,2021-01-01,1941-01-01,"ATMORE, AL US"
0.9994,67.1,METERS,GHCND:USC00010407,31.01667,-87.51667,1982-01-01,1965-01-01,"ATMORE, AL US"
0.9369,223.1,METERS,GHCND:USC00010422,32.6,-85.5,1970-01-01,1907-01-01,"AUBURN, AL US"
0.8394,166.1,METERS,GHCND:USC00010425,32.5992,-85.4653,2020-01-01,1996-01-01,"AUBURN NUMBER 2, AL US"
1,198.7,METERS,GHCND:USC00010427,32.6,-85.5,1950-01-01,1949-01-01,"AUBURN AGRONOMY FARM, AL US"
0.8494,198.7,METERS,GHCND:USC00010430,32.6,-85.5,1995-01-01,1976-01-01,"AUBURN AGRONOMY FARM, AL US"
0.7995,61,METERS,GHCND:USC00010440,32.47056,-86.68,2000-01-01,1941-01-01,"AUTAUGAVILLE 3 N, AL US"
0.9359,85.3,METERS,GHCND:USC00010505,33.4527,-87.3572,2020-01-01,1958-01-01,"BANKHEAD LOCK AND DAM, AL US"
0.7495,139.9,METERS,GHCND:USC00010546,34.71667,-87.86667,1952-01-01,1949-01-01,"BARTON, AL US"
0.7328,82.6,METERS,GHCND:USC00010583,30.884,-87.7852,2018-01-01,1914-01-01,"BAY MINETTE, AL US"
0.2805,54.3,METERS,GHCND:USC00010616,31.72222,-87.21194,1999-01-01,1943-01-01,"BEATRICE, AL US"
0.9608,246.9,METERS,GHCND:USC00010631,34.46667,-87.86667,1961-01-01,1936-01-01,"BELGREEN, AL US"
0.9289,183.8,METERS,GHCND:USC00010655,34.6891,-86.8819,2020-01-01,1950-01-01,"BELLE MINA 2 N, AL US"
0.2024,150.3,METERS,GHCND:USC00010748,33.69709,-87.64875,2020-01-01,1942-01-01,"BERRY 3 NW, AL US"
0.8882,164.9,METERS,GHCND:USC00010757,33.36667,-87.01667,1972-01-01,1955-01-01,"BESSEMER, AL US"
0.9539,135.6,METERS,GHCND:USC00010764,33.3952,-87.0077,2020-01-01,1977-01-01,"BESSEMER 3 WSW, AL US"
0.7996,188.1,METERS,GHCND:USC00010768,32.94417,-86.83306,2007-01-01,2003-01-01,"BESSIE, AL US"
0.9993,267.9,METERS,GHCND:USC00010776,34.98333,-86.63333,1961-01-01,1958-01-01,"BETHLEHEM, AL US"
0.5484,134.1,METERS,GHCND:USC00010823,32.6624,-86.7244,2020-01-01,1939-01-01,"BILLINGSLEY, AL US"
0.9986,499.9,METERS,GHCND:USC00010826,34.76667,-86.28333,1961-01-01,1960-01-01,"BINGHAM MOUNTAIN, AL US"
0.3446,214,METERS,GHCND:USC00010836,33.53333,-86.83333,1953-01-01,1896-01-01,"BIRMINGHAM, AL US"
0.9194,143,METERS,GHCND:USC00010854,34.65,-88.11667,1961-01-01,1937-01-01,"BISHOP, AL US"
1,,,GHCND:USC00010952,34,-85.45,1943-01-01,1942-01-01,"BLUFFTON, AL US"
0.7068,326.1,METERS,GHCND:USC00010957,34.2008,-86.1633,2020-01-01,1939-01-01,"BOAZ, AL US"
0.884,83.5,METERS,GHCND:USC00011069,31.58333,-86.26667,1982-01-01,1931-01-01,"BRANTLEY, AL US"
0.7949,48.8,METERS,GHCND:USC00011080,31.1413,-87.0486,2020-01-01,1977-01-01,"BREWTON 3 ENE, AL US"
0.8759,25.9,METERS,GHCND:USC00011084,31.0583,-87.0549,2014-01-01,1926-01-01,"BREWTON 3 SSE, AL US"
0.6447,202.4,METERS,GHCND:USC00011099,34.9786,-85.8008,2019-01-01,1896-01-01,"BRIDGEPORT 5 NW, AL US"
0.9986,112.8,METERS,GHCND:USC00011100,33.03777,-87.00234,2020-01-01,2019-01-01,"BRIERFIELD, AL US"
0.8255,153.3,METERS,GHCND:USC00011143,33.262,-87.3103,2005-01-01,1960-01-01,"BROOKWOOD, AL US"
0.7669,138.7,METERS,GHCND:USC00011178,31.7055,-85.8369,2016-01-01,1931-01-01,"BRUNDIDGE, AL US"
0.6661,61,METERS,GHCND:USC00011189,32.09111,-88.23222,2005-01-01,2000-01-01,"BUTLER, AL US"
0.6406,140.5,METERS,GHCND:USC00011225,33.4517,-86.7158,2020-01-01,1982-01-01,"CAHABA PUMP HOUSE, AL US"
0.6718,161.5,METERS,GHCND:USC00011288,33.0944,-86.7455,2020-01-01,1902-01-01,"CALERA, AL US"
0.9161,71.6,METERS,GHCND:USC00011300,32.02889,-87.31667,1961-01-01,1950-01-01,"CAMDEN 3 NW, AL US"
0.9244,71.6,METERS,GHCND:USC00011301,32.02889,-87.31667,2001-01-01,1962-01-01,"CAMDEN 3 NW, AL US"
0.5096,207.3,METERS,GHCND:USC00011324,32.8236,-85.6561,2000-01-01,1901-01-01,"CAMP HILL 2 NW, AL US"
0.6807,136.6,METERS,GHCND:USC00011377,33.8463,-87.4871,2007-01-01,1939-01-01,"CARBON HILL 4 SE, AL US"
0.3156,182.9,METERS,GHCND:USC00011490,34.15,-85.6846,2020-01-01,2002-01-01,"CENTRE, AL US"
0.9608,238,METERS,GHCND:USC00011492,34.38333,-86.63333,1961-01-01,1936-01-01,"CENTER GROVE, AL US"
0.7925,188.1,METERS,GHCND:USC00011512,34.11667,-85.73333,1984-01-01,1956-01-01,"CENTRE 4 SW, AL US"
0.824,67.1,METERS,GHCND:USC00011520,32.95,-87.13333,1973-01-01,1917-01-01,"CENTREVILLE, AL US"
0.9993,86.9,METERS,GHCND:USC00011566,31.4715,-88.2504,2019-01-01,1949-01-01,"CHATOM, AL US"
0.9994,146,METERS,GHCND:USC00011615,33.28333,-86.36667,1966-01-01,1937-01-01,"CHILDERSBURG, AL US"
0.8744,127.4,METERS,GHCND:USC00011620,33.285,-86.3431,2020-01-01,1957-01-01,"CHILDERSBURG WATER PLANT, AL US"
0.3198,100.9,METERS,GHCND:USC00011685,31.08333,-88.23333,1966-01-01,1892-01-01,"CITRONELLE, AL US"
0.8827,15.2,METERS,GHCND:USC00011690,31.61469,-87.5003,2012-01-01,1953-01-01,"CLAIBORNE LOCK AND DAM, AL US"
0.8075,179.8,METERS,GHCND:USC00011694,32.816,-86.60417,2020-01-01,1896-01-01,"CLANTON, AL US"
0.7307,173.4,METERS,GHCND:USC00011725,31.8709,-85.4501,2020-01-01,1928-01-01,"CLAYTON, AL US"
0.3791,46,METERS,GHCND:USC00011799,33.08333,-88.23333,1939-01-01,1911-01-01,"COCHRANE 2 E, AL US"
0.7791,3.7,METERS,GHCND:USC00011803,30.3875,-88.227,2014-01-01,1956-01-01,"CODEN, AL US"
0.8661,76.2,METERS,GHCND:USC00011807,31.18333,-85.93333,1983-01-01,1924-01-01,"COFFEE SPRINGS, AL US"
0.9056,14,METERS,GHCND:USC00011810,31.75615,-88.12876,2014-01-01,1983-01-01,"COFFEEVILLE LOCK AND DAM, AL US"
0.8993,143,METERS,GHCND:USC00011819,34.75,-87.85,1961-01-01,1952-01-01,"COLBERT STEAM PLANT, AL US"
0.9467,228.9,METERS,GHCND:USC00011849,34.25,-85.88333,1976-01-01,1939-01-01,"COLLINSVILLE, AL US"
0.758,27.1,METERS,GHCND:USC00011865,31.28333,-85.11667,1964-01-01,1936-01-01,"COLUMBIA, AL US"
0.6927,97.5,METERS,GHCND:USC00011940,33.75,-87.15,1990-01-01,1903-01-01,"CORDOVA, AL US"
0.7302,66.1,METERS,GHCND:USC00011974,32.15,-85.06667,1985-01-01,1960-01-01,"COTTONTON, AL US"
0.9018,67.1,METERS,GHCND:USC00012079,32.43333,-88.38333,1981-01-01,1941-01-01,"CUBA, AL US"
0.7494,247.2,METERS,GHCND:USC00012096,34.1924,-86.7972,2018-01-01,1995-01-01,"CULLMAN N.A.H.S., AL US"
0.8456,198.1,METERS,GHCND:USC00012119,32.81667,-85.75,1982-01-01,1905-01-01,"DADEVILLE, AL US"
0.5621,223.4,METERS,GHCND:USC00012124,32.8622,-85.7358,2020-01-01,1989-01-01,"DADEVILLE 2, AL US"
0.5928,64,METERS,GHCND:USC00012141,33.06667,-88.28333,1964-01-01,1906-01-01,"DANCY, AL US"
0.9994,182.9,METERS,GHCND:USC00012149,34.41667,-87.08333,1961-01-01,1949-01-01,"DANVILLE, AL US"
0.7328,2.4,METERS,GHCND:USC00012172,30.2505,-88.0775,2020-01-01,1976-01-01,"DAUPHIN ISLAND NUMBER 2, AL US"
0.6338,70.1,METERS,GHCND:USC00012188,32.36667,-87.65,1981-01-01,1941-01-01,"DAYTON, AL US"
0.762,177.1,METERS,GHCND:USC00012207,34.58333,-86.96667,1969-01-01,1890-01-01,"DECATUR, AL US"
0.4997,167.6,METERS,GHCND:USC00012209,34.57556,-86.93389,2018-01-01,1999-01-01,"DECATUR 4 SE, AL US"
0.9994,174,METERS,GHCND:USC00012216,34.61667,-86.98333,1961-01-01,1949-01-01,"DECATUR 4, AL US"
0.9994,180.1,METERS,GHCND:USC00012221,34.6,-86.96667,1961-01-01,1949-01-01,"DECATUR SUBSTATION, AL US"
0.9493,313.9,METERS,GHCND:USC00012235,33.43333,-85.7,1976-01-01,1957-01-01,"DELTA, AL US"
0.7662,31.1,METERS,GHCND:USC00012240,32.51667,-87.85,1951-01-01,1892-01-01,"DEMOPOLIS LOCK 4, AL US"
0.8376,30.5,METERS,GHCND:USC00012245,32.5193,-87.88,2019-01-01,1952-01-01,"DEMOPOLIS LOCK AND DAM, AL US"
0.5996,143.3,METERS,GHCND:USC00012350,33.74778,-87.05861,2020-01-01,2006-01-01,"DORA, AL US"
0.6466,83.8,METERS,GHCND:USC00012377,31.1941,-85.3708,2021-01-01,2005-01-01,"DOTHAN, AL US"
0.9518,246.9,METERS,GHCND:USC00012386,34.15,-87.41667,1978-01-01,1958-01-01,"DOUBLE SPRINGS, AL US"
0.5417,59.4,METERS,GHCND:USC00012577,31.4238,-86.0667,2003-01-01,1897-01-01,"ELBA, AL US"
0.9991,235,METERS,GHCND:USC00012600,34.88333,-86.91667,1961-01-01,1959-01-01,"ELKMONT, AL US"
0.8469,76.8,METERS,GHCND:USC00012632,33.25694,-87.79722,1999-01-01,1941-01-01,"ELROD, AL US"
0.7993,116.1,METERS,GHCND:USC00012670,31.31667,-85.85,1965-01-01,1956-01-01,"ENTERPRISE, AL US"
0.6976,102.7,METERS,GHCND:USC00012675,31.2975,-85.8996,2019-01-01,1967-01-01,"ENTERPRISE 2 W, AL US"
0.869,61.6,METERS,GHCND:USC00012727,31.86667,-85.15,1963-01-01,1895-01-01,"EUFAULA, AL US"
0.7495,91.4,METERS,GHCND:USC00012730,32.0112,-85.0901,2015-01-01,1968-01-01,"EUFAULA WILDLIFE REF, AL US"
0.8229,33.5,METERS,GHCND:USC00012742,32.77472,-87.83056,1956-01-01,1940-01-01,"WARRIOR LOCK AND DAM, AL US"
0.4997,88.4,METERS,GHCND:USC00012758,31.4449,-86.9532,2017-01-01,1896-01-01,"EVERGREEN, AL US"
0.8608,7,METERS,GHCND:USC00012813,30.5468,-87.8807,2020-01-01,1920-01-01,"FAIRHOPE 2 NE, AL US"
0.7268,70.1,METERS,GHCND:USC00012832,31.1,-86.55,1963-01-01,1942-01-01,"FALCO OPEN POND TOWER, AL US"
0.8698,190.5,METERS,GHCND:USC00012840,34.36667,-86.88333,1992-01-01,1939-01-01,"FALKVILLE, AL US"
0.9993,198.1,METERS,GHCND:USC00012848,34.06667,-87.33333,1964-01-01,1953-01-01,"FALLS CITY BLK POND, AL US"
0.9994,174,METERS,GHCND:USC00012867,34.56667,-86.56667,1961-01-01,1949-01-01,"FARLEY, AL US"
0.622,108.8,METERS,GHCND:USC00012883,33.7091,-87.8152,2020-01-01,1923-01-01,"FAYETTE, AL US"
0.9538,427,METERS,GHCND:USC00012945,34.76667,-85.68333,1960-01-01,1939-01-01,"FLAT ROCK, AL US"
0.6231,176.2,METERS,GHCND:USC00012971,34.8,-87.68333,1977-01-01,1893-01-01,"FLORENCE, AL US"
0.358,136.9,METERS,GHCND:USC00012976,34.78333,-87.66667,1958-01-01,1892-01-01,"FLORENCE AT LOCK, AL US"
0.3887,153,METERS,GHCND:USC00013024,31.98333,-86.58333,1967-01-01,1896-01-01,"FORT DEPOSIT, AL US"
0.8143,3,METERS,GHCND:USC00013035,30.225833,-88.025833,1975-01-01,1949-01-01,"FORT MORGAN, AL US"
0.6855,279.5,METERS,GHCND:USC00013043,34.4406,-85.7236,2021-01-01,1936-01-01,"FORT PAYNE, AL US"
0.7037,83.8,METERS,GHCND:USC00013105,31.38944,-87.42028,2000-01-01,1930-01-01,"FRISCO CITY 3 SSW, AL US"
0.6618,174,METERS,GHCND:USC00013151,34.01667,-86,1967-01-01,1894-01-01,"GADSDEN, AL US"
0.701,172.2,METERS,GHCND:USC00013154,34.0219,-85.9878,2020-01-01,1954-01-01,"GADSDEN, AL US"
0.8466,38.1,METERS,GHCND:USC00013160,32.8347,-88.1341,2020-01-01,1949-01-01,"GAINESVILLE LOCK, AL US"
0.6952,153,METERS,GHCND:USC00013200,34.01667,-86.75,1983-01-01,1938-01-01,"GARDEN CITY, AL US"
0.9986,198.1,METERS,GHCND:USC00013215,34.73333,-86.3,1961-01-01,1960-01-01,"GARTH, AL US"
0.9327,44.2,METERS,GHCND:USC00013251,31.03833,-85.87083,2021-01-01,1977-01-01,"GENEVA NUMBER 2, AL US"
0.7821,32.3,METERS,GHCND:USC00013255,31.03861,-85.87,1975-01-01,1930-01-01,"GENEVA, AL US"
0.8255,91.4,METERS,GHCND:USC00013271,31.67722,-86.80611,2002-01-01,1957-01-01,"GEORGIANA, AL US"
0.9041,39.9,METERS,GHCND:USC00013308,31.88333,-88.33333,1977-01-01,1957-01-01,"GILBERTOWN, AL US"
0.7236,307.8,METERS,GHCND:USC00013399,33.06667,-86.05,1953-01-01,1896-01-01,"GOODWATER, AL US"
0.9132,106.7,METERS,GHCND:USC00013430,33.66667,-87.18333,1994-01-01,1937-01-01,"GORGAS, AL US"
0.9992,85,METERS,GHCND:USC00013496,31.18333,-86.28333,1964-01-01,1955-01-01,"GREEN BAY, AL US"
0.7495,75.9,METERS,GHCND:USC00013511,32.69212,-87.57603,2020-01-01,1893-01-01,"GREENSBORO, AL US"
0.8734,104.2,METERS,GHCND:USC00013519,31.7901,-86.6087,2018-01-01,1900-01-01,"GREENVILLE, AL US"
0.8566,3,METERS,GHCND:USC00013559,30.28333,-87.68333,1971-01-01,1951-01-01,"GULF SHORES POST OFFICE, AL US"
0.7089,176.2,METERS,GHCND:USC00013573,34.3344,-86.3297,2020-01-01,1904-01-01,"GUNTERSVILLE, AL US"
0.7687,181.4,METERS,GHCND:USC00013575,34.3347,-86.3294,2021-01-01,1996-01-01,"GUNTERSVILLE NUMBER 2, AL US"
0.823,182.9,METERS,GHCND:USC00013578,34.35,-86.3,1965-01-01,1949-01-01,"GUNTERSVILLE, AL US"
0.9994,185.9,METERS,GHCND:USC00013583,34.43333,-86.4,1961-01-01,1949-01-01,"GUNTERSVILLE DAM, AL US"
0.7971,280.4,METERS,GHCND:USC00013620,34.2314,-87.6352,2020-01-01,1937-01-01,"HALEYVILLE, AL US"
0.9124,167.9,METERS,GHCND:USC00013644,34.13333,-87.98333,1961-01-01,1939-01-01,"HAMILTON, AL US"
0.9485,132.6,METERS,GHCND:USC00013645,34.0966,-87.9913,2020-01-01,1962-01-01,"HAMILTON 3 S, AL US"
0.805,179.8,METERS,GHCND:USC00013655,34.0678,-86.791,2020-01-01,1985-01-01,"HANCEVILLE, AL US"
0.529,182.9,METERS,GHCND:USC00013697,32.8,-87.18333,1960-01-01,1944-01-01,"HARRISBURG CAHABA TOWER, AL US"
0.7205,52.1,METERS,GHCND:USC00013748,32.18333,-86.58333,1980-01-01,1938-01-01,"HAYNEVILLE, AL US"
0.8431,112.8,METERS,GHCND:USC00013761,31.3625,-85.3397,2013-01-01,1950-01-01,"HEADLAND, AL US"
0.7841,304.8,METERS,GHCND:USC00013775,33.64353,-85.60918,2020-01-01,1956-01-01,"HEFLIN, AL US"
0.809,146.3,METERS,GHCND:USC00013781,33.2725,-86.83361,2021-01-01,2001-01-01,"HELENA, AL US"
0.8818,126.8,METERS,GHCND:USC00013783,33.28333,-86.85,1950-01-01,1917-01-01,"HELENA, AL US"
0.6246,132,METERS,GHCND:USC00013816,31.8814,-86.2503,2012-01-01,1893-01-01,"HIGHLAND HOME, AL US"
0.8881,169.2,METERS,GHCND:USC00013818,31.9477,-86.3131,2020-01-01,2012-01-01,"HIGHLAND HOME NUMBER 2, AL US"
0.7966,361.2,METERS,GHCND:USC00013842,33.52111,-85.38056,2010-01-01,1942-01-01,"HIGHTOWER, AL US"
0.7138,256,METERS,GHCND:USC00013899,34.36056,-87.92833,2000-01-01,1938-01-01,"HODGES, AL US"
0.7745,59.4,METERS,GHCND:USC00013930,33.2533,-87.45,2020-01-01,1981-01-01,"HOLT LOCK AND DAM, AL US"
0.4993,71.6,METERS,GHCND:USC00013931,32.23056,-86.34722,2020-01-01,2019-01-01,"HOPE HULL 3 S, AL US"
0.9994,185.9,METERS,GHCND:USC00014060,34.71667,-86.58333,1961-01-01,1949-01-01,"HUNTSVILLE SUBSTATION, AL US"
0.9439,185.9,METERS,GHCND:USC00014068,34.7,-86.583333,1954-01-01,1937-01-01,"HUNTSVILLE 4 SSE, AL US"
0.488,122.5,METERS,GHCND:USC00014080,32.24667,-85.41417,2020-01-01,1978-01-01,"HURTSBORO, AL US"
0.9986,305.1,METERS,GHCND:USC00014085,34.31667,-86.16667,1961-01-01,1960-01-01,"HUSTLEVILLE, AL US"
0.8394,494.1,METERS,GHCND:USC00014099,34.81667,-86.11667,1961-01-01,1937-01-01,"HYTOP, AL US"
0.9991,467,METERS,GHCND:USC00014115,34.71667,-85.68333,1961-01-01,1956-01-01,"IDER, AL US"
0.7926,3,METERS,GHCND:USC00014192,31.55,-88.01667,1958-01-01,1930-01-01,"JACKSON LOCK 1, AL US"
0.7188,67.1,METERS,GHCND:USC00014193,31.5253,-87.9277,2018-01-01,1962-01-01,"JACKSON, AL US"
0.869,146,METERS,GHCND:USC00014198,33.53333,-86.2,1959-01-01,1937-01-01,"JACKSON SHOALS, AL US"
0.7078,192,METERS,GHCND:USC00014209,33.82585,-85.78115,2020-01-01,1949-01-01,"JACKSONVILLE, AL US"
0.0967,113.1,METERS,GHCND:USC00014225,33.83333,-87.28333,1960-01-01,1899-01-01,"JASPER, AL US"
0.7317,148.1,METERS,GHCND:USC00014226,33.9048,-87.3154,2015-01-01,1960-01-01,"JASPER, AL US"
0.7495,44.5,METERS,GHCND:USC00014274,32.3237,-86.7827,2012-01-01,1981-01-01,"JONES BLUFF LOCK AND DAM, AL US"
0.9991,313.6,METERS,GHCND:USC00014280,34.2935,-86.5709,2021-01-01,2019-01-01,"JOPPA 1 SW, AL US"
0.9101,88.4,METERS,GHCND:USC00014306,32.6189,-86.2544,1992-01-01,1937-01-01,"JORDAN DAM, AL US"
0.8287,82.3,METERS,GHCND:USC00014431,31.24028,-86.19472,2006-01-01,1966-01-01,"KINSTON, AL US"
0.805,225.6,METERS,GHCND:USC00014502,32.9069,-85.4336,2020-01-01,1949-01-01,"LAFAYETTE 2 W, AL US"
0.7814,128,METERS,GHCND:USC00014603,32.96333,-86.52,1991-01-01,1937-01-01,"LAY DAM, AL US"
0.7761,182.9,METERS,GHCND:USC00014619,33.5228,-86.58,2015-01-01,1922-01-01,"LEEDS, AL US"
0.9681,180.1,METERS,GHCND:USC00014627,34.18333,-85.76667,1980-01-01,1949-01-01,"LEESBURG, AL US"
0.5041,39,METERS,GHCND:USC00014798,32.5811,-88.1897,2009-01-01,1897-01-01,"LIVINGSTON, AL US"
0.9225,88.1,METERS,GHCND:USC00014822,31.01667,-86.36667,1963-01-01,1938-01-01,"LOCKHART, AL US"
0.9051,156.1,METERS,GHCND:USC00014845,33.63333,-86.18333,1949-01-01,1897-01-01,"LINCOLN LOCK 4, AL US"
0.8744,85.3,METERS,GHCND:USC00014855,33.4527,-87.3572,1956-01-01,1949-01-01,"BANKHEAD LOCK AND DAM, AL US"
0.9993,137.2,METERS,GHCND:USC00014866,33.42583,-86.33861,1992-01-01,1982-01-01,"LOGAN MARTIN DAM, AL US"
0.9681,146.3,METERS,GHCND:USC00014884,31.78333,-85.55,1989-01-01,1958-01-01,"LOUISVILLE, AL US"
0.9995,,,GHCND:USC00014895,31.1,-85.166667,1910-01-01,1905-01-01,"LUCY, AL US"
0.7745,177.1,METERS,GHCND:USC00014976,34.7,-86.75,1974-01-01,1895-01-01,"MADISON, AL US"
0.9743,198.1,METERS,GHCND:USC00014996,33.5,-86.85,1976-01-01,1937-01-01,"MAGELLA, AL US"
1,54.9,METERS,GHCND:USC00015004,32.13333,-87.65,1950-01-01,1949-01-01,"MAGNOLIA, AL US"
0.5489,64,METERS,GHCND:USC00015108,32.63333,-87.3,1966-01-01,1896-01-01,"MARION, AL US"
0.8642,52.4,METERS,GHCND:USC00015112,32.70278,-87.26806,2004-01-01,1968-01-01,"MARION 7 NE, AL US"
0.8059,61.6,METERS,GHCND:USC00015116,32.44444,-87.17972,1968-01-01,1938-01-01,"MARION JUNCTION, AL US"
0.9565,61,METERS,GHCND:USC00015121,32.4715,-87.2313,2020-01-01,1951-01-01,"MARION JUNCTION 2 NE, AL US"
0.7789,125,METERS,GHCND:USC00015140,32.7028,-85.8936,1992-01-01,1925-01-01,"WALNUT HILL 3 W, AL US"
0.4997,57.9,METERS,GHCND:USC00015172,32.2603,-86.0003,2020-01-01,1957-01-01,"MATHEWS, AL US"
0.9986,164.9,METERS,GHCND:USC00015233,33.36667,-87.01667,1953-01-01,1952-01-01,"BESSEMER, AL US"
0.4997,106.7,METERS,GHCND:USC00015354,31.9305,-88.4587,2011-01-01,1940-01-01,"MELVIN, AL US"
0.8615,182.9,METERS,GHCND:USC00015382,32.88333,-87.33333,1969-01-01,1941-01-01,"MERTZ PONDVILLE TOWER, AL US"
0.0972,125.6,METERS,GHCND:USC00015397,32.03474,-85.47396,2020-01-01,1949-01-01,"MIDWAY, AL US"
0.7022,24.1,METERS,GHCND:USC00015417,32.1,-87.36667,1966-01-01,1930-01-01,"MILLERS FERRY, AL US"
0.9369,35.1,METERS,GHCND:USC00015420,32.1002,-87.3982,2012-01-01,1981-01-01,"MILLERS FERRY LOCK AND DAM, AL US"
0.2725,110,METERS,GHCND:USC00015427,31.63333,-88.31667,1938-01-01,1928-01-01,"MILLRY, AL US"
0.7431,83.8,METERS,GHCND:USC00015435,33.575,-88.0344,2020-01-01,1982-01-01,"MILLPORT 2 E, AL US"
0.7112,65.5,METERS,GHCND:USC00015439,32.4419,-85.8889,2013-01-01,1903-01-01,"MILSTEAD, AL US"
0.7614,113.1,METERS,GHCND:USC00015449,32.1,-87.03333,1977-01-01,1957-01-01,"MINTER 3 NW, AL US"
0.9279,106.7,METERS,GHCND:USC00015465,32.80444,-86.44639,1992-01-01,1937-01-01,"MITCHELL DAM, AL US"
0.9993,3,METERS,GHCND:USC00015483,30.68333,-88.03333,1965-01-01,1930-01-01,"MOBILE, AL US"
0.7614,488,METERS,GHCND:USC00015529,34.75,-86.51667,1961-01-01,1941-01-01,"MONTE SANO, AL US"
0.7245,125,METERS,GHCND:USC00015537,33.098,-86.8658,2020-01-01,1941-01-01,"MONTEVALLO, AL US"
0.9991,249.9,METERS,GHCND:USC00015539,33.1525,-86.92278,1997-01-01,1995-01-01,"MONTEVALLO 5 NW, AL US"
0.7495,67.1,METERS,GHCND:USC00015547,32.3036,-86.3997,2003-01-01,1996-01-01,"MONTGOMERY NUMBER 2, AL US"
0.6083,68.6,METERS,GHCND:USC00015553,32.26,-86.218,2020-01-01,1998-01-01,"MONTGOMERY 6 SW, AL US"
0.9872,78,METERS,GHCND:USC00015555,32.38333,-86.3,1954-01-01,1873-01-01,"MONTGOMERY WEATHER BUREAU OFFICE, AL US"
0.9124,192,METERS,GHCND:USC00015625,34.46667,-87.3,1961-01-01,1939-01-01,"MOULTON, AL US"
0.9378,189.6,METERS,GHCND:USC00015635,34.4884,-87.299,2021-01-01,1957-01-01,"MOULTON 2, AL US"
0.7889,36.6,METERS,GHCND:USC00015658,32.9963,-87.632,2020-01-01,1983-01-01,"MOUNDVILLE, AL US"
0.7994,164.6,METERS,GHCND:USC00015751,34.7586,-87.6411,2021-01-01,2012-01-01,"MUSCLE SHOALS WATER PLANT, AL US"
0.916,162.8,METERS,GHCND:USC00015752,34.78889,-87.53944,2012-01-01,2001-01-01,"MUSCLE SHOALS 3 NE, AL US"
0.9327,54.9,METERS,GHCND:USC00015785,31.71667,-87.26667,1966-01-01,1952-01-01,"NATCHEZ, AL US"
0.5,139.9,METERS,GHCND:USC00015842,31.4,-85.93333,1950-01-01,1949-01-01,"NEW BROCKTON, AL US"
0.1999,192,METERS,GHCND:USC00015847,34.51667,-87.56667,1961-01-01,1892-01-01,"NEWBURG, AL US"
0.9992,232,METERS,GHCND:USC00015862,34.9,-86.43333,1961-01-01,1944-01-01,"NEW MARKET, AL US"
0.6186,223.1,METERS,GHCND:USC00015867,34.91667,-86.45,1977-01-01,1957-01-01,"NEW MARKET, AL US"
0.494,42.4,METERS,GHCND:USC00015875,31.3458,-85.6227,1980-01-01,1894-01-01,"NEWTON, AL US"
0.5596,176.8,METERS,GHCND:USC00016000,33.3263,-86.7562,2006-01-01,1982-01-01,"OAK MOUNTAIN STATE PARK, AL US"
0.9991,109.7,METERS,GHCND:USC00016001,33.72222,-87.38306,2020-01-01,2018-01-01,"OAKMAN, AL US"
0.6825,335.3,METERS,GHCND:USC00016121,33.9265,-86.42116,2020-01-01,1898-01-01,"ONEONTA, AL US"
0.7495,195.1,METERS,GHCND:USC00016129,32.6592,-85.4492,2020-01-01,1957-01-01,"OPELIKA, AL US"
0.6558,61,METERS,GHCND:USC00016161,32.3,-87.23333,1972-01-01,1941-01-01,"ORRVILLE, AL US"
0.8882,179.8,METERS,GHCND:USC00016196,34.5528,-86.445,2021-01-01,2004-01-01,"OWENS CROSS ROADS 3 S, AL US"
0.8187,143.3,METERS,GHCND:USC00016218,31.53333,-85.68333,1985-01-01,1903-01-01,"OZARK 6 NNW, AL US"
0.9993,195.1,METERS,GHCND:USC00016226,34.7,-86.33333,1961-01-01,1936-01-01,"PAINT ROCK, AL US"
0.8846,220.1,METERS,GHCND:USC00016246,33.7449,-86.6418,2009-01-01,1949-01-01,"PALMERDALE, AL US"
0.9994,246.9,METERS,GHCND:USC00016328,33.6,-86.31667,1959-01-01,1951-01-01,"PELL CITY, AL US"
0.7053,292.9,METERS,GHCND:USC00016329,33.6,-86.26667,1976-01-01,1960-01-01,"PELL CITY, AL US"
0.7853,25.9,METERS,GHCND:USC00016334,32.22583,-88.02806,1995-01-01,1982-01-01,"PENNINGTON 2 NE, AL US"
