attributes,datatype,date,station,value
"0,1225",FZF3,1983-01-01T00:00:00,GHCND:USC00081544,-12.2
"0,1225",FZF4,1983-01-01T00:00:00,GHCND:USC00081544,-12.2
"0,0313",FZF5,1983-01-01T00:00:00,GHCND:USC00081544,-1.1
"0,0208",FZF6,1983-01-01T00:00:00,GHCND:USC00081544,-3.3
"0,0118",FZF7,1983-01-01T00:00:00,GHCND:USC00081544,-4.4
1,HDSD,1983-01-01T00:00:00,GHCND:USC00081544,1171.1
"0,0,2",HN01,1983-01-01T00:00:00,GHCND:USC00081544,28.9
0,HTDD,1983-01-01T00:00:00,GHCND:USC00081544,1171.1
"0,0,2",HX01,1983-01-01T00:00:00,GHCND:USC00081544,40.0
"0,0,2",LN01,1983-01-01T00:00:00,GHCND:USC00081544,1.1
"0,0,2",LX01,1983-01-01T00:00:00,GHCND:USC00081544,3.3
"0,0,2",MN01,1983-01-01T00:00:00,GHCND:USC00081544,16.4
"0,0,2",MX01,1983-01-01T00:00:00,GHCND:USC00081544,23.9
" ,0",PRCP,1983-01-01T00:00:00,GHCND:USC00081544,1701.9
" ,0",SNOW,1983-01-01T00:00:00,GHCND:USC00081544,0.0
0,TAVG,1983-01-01T00:00:00,GHCND:USC00081544,17.6
0,TMAX,1983-01-01T00:00:00,GHCND:USC00081544,24.0
0,TMIN,1983-01-01T00:00:00,GHCND:USC00081544,11.2
0,DP01,1984-01-01T00:00:00,GHCND:USC00081544,107.0
0,DP10,1984-01-01T00:00:00,GHCND:USC00081544,78.0
0,DP1X,1984-01-01T00:00:00,GHCND:USC00081544,20.0
0,DSNW,1984-01-01T00:00:00,GHCND:USC00081544,0.0
0,DT00,1984-01-01T00:00:00,GHCND:USC00081544,0.0
0,DT32,1984-01-01T00:00:00,GHCND:USC00081544,31.0
"0,0102, ",EMNT,1984-01-01T00:00:00,GHCND:USC00081544,-7.2
" ,0,1231,+",EMSN,1984-01-01T00:00:00,GHCND:USC00081544,0.0
" ,0,0306, ",EMXP,1984-01-01T00:00:00,GHCND:USC00081544,104.1
"0,1108",FZF0,1984-01-01T00:00:00,GHCND:USC00081544,0.0
"0,1113",FZF1,1984-01-01T00:00:00,GHCND:USC00081544,-2.8
"0,1207",FZF2,1984-01-01T00:00:00,GHCND:USC00081544,-5.0
"0,0310",FZF5,1984-01-01T00:00:00,GHCND:USC00081544,-0.6
"0,0302",FZF6,1984-01-01T00:00:00,GHCND:USC00081544,-2.8
"0,0207",FZF7,1984-01-01T00:00:00,GHCND:USC00081544,-5.0
"0,0102",FZF8,1984-01-01T00:00:00,GHCND:USC00081544,-7.2
" ,0",PRCP,1984-01-01T00:00:00,GHCND:USC00081544,1399.3
" ,0",SNOW,1984-01-01T00:00:00,GHCND:USC00081544,0.0
0,TMIN,1984-01-01T00:00:00,GHCND:USC00081544,11.7
0,DP01,1984-01-01T00:00:00,GHCND:USC00081544,107.0
0,DP10,1984-01-01T00:00:00,GHCND:USC00081544,78.0
0,DP1X,1984-01-01T00:00:00,GHCND:USC00081544,20.0
0,DSNW,1984-01-01T00:00:00,GHCND:USC00081544,0.0
0,DT00,1984-01-01T00:00:00,GHCND:USC00081544,0.0
0,DT32,1984-01-01T00:00:00,GHCND:USC00081544,31.0
"0,0102, ",EMNT,1984-01-01T00:00:00,GHCND:USC00081544,-7.2
" ,0,1231,+",EMSN,1984-01-01T00:00:00,GHCND:USC00081544,0.0
" ,0,0306, ",EMXP,1984-01-01T00:00:00,GHCND:USC00081544,104.1
"0,1108",FZF0,1984-01-01T00:00:00,GHCND:USC00081544,0.0
"0,1113",FZF1,1984-01-01T00:00:00,GHCND:USC00081544,-2.8
"0,1207",FZF2,1984-01-01T00:00:00,GHCND:USC00081544,-5.0
"0,0310",FZF5,1984-01-01T00:00:00,GHCND:USC00081544,-0.6
"0,0302",FZF6,1984-01-01T00:00:00,GHCND:USC00081544,-2.8
"0,0207",FZF7,1984-01-01T00:00:00,GHCND:USC00081544,-5.0
"0,0102",FZF8,1984-01-01T00:00:00,GHCND:USC00081544,-7.2
" ,0",PRCP,1984-01-01T00:00:00,GHCND:USC00081544,1399.3
" ,0",SNOW,1984-01-01T00:00:00,GHCND:USC00081544,0.0
0,TMIN,1984-01-01T00:00:00,GHCND:USC00081544,11.7
,CDSD,1985-01-01T00:00:00,GHCND:USC00081544,1275.3
0,CLDD,1985-01-01T00:00:00,GHCND:USC00081544,1275.3
0,DP01,1985-01-01T00:00:00,GHCND:USC00081544,119.0
0,DP10,1985-01-01T00:00:00,GHCND:USC00081544,78.0
0,DP1X,1985-01-01T00:00:00,GHCND:USC00081544,19.0
,DSND,1985-01-01T00:00:00,GHCND:USC00081544,0.0
0,DSNW,1985-01-01T00:00:00,GHCND:USC00081544,0.0
0,DT00,1985-01-01T00:00:00,GHCND:USC00081544,0.0
0,DT32,1985-01-01T00:00:00,GHCND:USC00081544,47.0
0,DX32,1985-01-01T00:00:00,GHCND:USC00081544,1.0
0,DX70,1985-01-01T00:00:00,GHCND:USC00081544,284.0
0,DX90,1985-01-01T00:00:00,GHCND:USC00081544,74.0
"0,0121, ",EMNT,1985-01-01T00:00:00,GHCND:USC00081544,-16.7
" ,0,1231,+",EMSD,1985-01-01T00:00:00,GHCND:USC00081544,0.0
" ,0,1231,+",EMSN,1985-01-01T00:00:00,GHCND:USC00081544,0.0
" ,0,1122, ",EMXP,1985-01-01T00:00:00,GHCND:USC00081544,108.0
"0,0607, ",EMXT,1985-01-01T00:00:00,GHCND:USC00081544,40.0
"0,1203",FZF0,1985-01-01T00:00:00,GHCND:USC00081544,-0.6
"0,1215",FZF1,1985-01-01T00:00:00,GHCND:USC00081544,-5.6
"0,1215",FZF2,1985-01-01T00:00:00,GHCND:USC00081544,-5.6
"0,1226",FZF3,1985-01-01T00:00:00,GHCND:USC00081544,-9.4
"0,1226",FZF4,1985-01-01T00:00:00,GHCND:USC00081544,-9.4
"0,0218",FZF5,1985-01-01T00:00:00,GHCND:USC00081544,-1.1
"0,0217",FZF6,1985-01-01T00:00:00,GHCND:USC00081544,-5.0
"0,0217",FZF7,1985-01-01T00:00:00,GHCND:USC00081544,-5.0
"0,0210",FZF8,1985-01-01T00:00:00,GHCND:USC00081544,-7.2
"0,0123",FZF9,1985-01-01T00:00:00,GHCND:USC00081544,-10.6
0,HDSD,1985-01-01T00:00:00,GHCND:USC00081544,934.0
0,HTDD,1985-01-01T00:00:00,GHCND:USC00081544,934.0
" ,0",PRCP,1985-01-01T00:00:00,GHCND:USC00081544,1409.9
" ,0",SNOW,1985-01-01T00:00:00,GHCND:USC00081544,0.0
0,TAVG,1985-01-01T00:00:00,GHCND:USC00081544,19.0
0,TMAX,1985-01-01T00:00:00,GHCND:USC00081544,25.7
0,TMIN,1985-01-01T00:00:00,GHCND:USC00081544,12.3
0,DP01,1979-01-01T00:00:00,GHCND:USC00068065,129.0
0,DP10,1979-01-01T00:00:00,GHCND:USC00068065,93.0
0,DP1X,1979-01-01T00:00:00,GHCND:USC00068065,21.0
" ,0,0427, ",EMXP,1979-01-01T00:00:00,GHCND:USC00068065,82.6
" ,0",PRCP,1979-01-01T00:00:00,GHCND:USC00068065,1621.1
0,DP01,1980-01-01T00:00:00,GHCND:USC00068065,109.0
0,DP10,1980-01-01T00:00:00,GHCND:USC00068065,66.0
0,DP1X,1980-01-01T00:00:00,GHCND:USC00068065,16.0
" ,0,0410, ",EMXP,1980-01-01T00:00:00,GHCND:USC00068065,127.3
" ,0",PRCP,1980-01-01T00:00:00,GHCND:USC00068065,1146.4
0,DP01,1981-01-01T00:00:00,GHCND:USC00068065,116.0
0,DP10,1981-01-01T00:00:00,GHCND:USC00068065,72.0
0,DP1X,1981-01-01T00:00:00,GHCND:USC00068065,14.0
" ,0,0221, ",EMXP,1981-01-01T00:00:00,GHCND:USC00068065,50.3
" ,0",PRCP,1981-01-01T00:00:00,GHCND:USC00068065,1062.5
0,DP01,1981-01-01T00:00:00,GHCND:USC00068065,116.0
0,DP10,1981-01-01T00:00:00,GHCND:USC00068065,72.0
0,DP1X,1981-01-01T00:00:00,GHCND:USC00068065,14.0
" ,0,0221, ",EMXP,1981-01-01T00:00:00,GHCND:USC00068065,50.3
" ,0",PRCP,1981-01-01T00:00:00,GHCND:USC00068065,1062.5
0,DP01,1982-01-01T00:00:00,GHCND:USC00068065,120.0
0,DP10,1982-01-01T00:00:00,GHCND:USC00068065,71.0
0,DP1X,1982-01-01T00:00:00,GHCND:USC00068065,16.0
" ,0,0606, ",EMXP,1982-01-01T00:00:00,GHCND:USC00068065,201.7
" ,0",PRCP,1982-01-01T00:00:00,GHCND:USC00068065,1398.8
0,DP01,1982-01-01T00:00:00,GHCND:USC00068065,120.0
0,DP10,1982-01-01T00:00:00,GHCND:USC00068065,71.0
0,DP1X,1982-01-01T00:00:00,GHCND:USC00068065,16.0
" ,0,0606, ",EMXP,1982-01-01T00:00:00,GHCND:USC00068065,201.7
" ,0",PRCP,1982-01-01T00:00:00,GHCND:USC00068065,1398.8
0,DP01,1983-01-01T00:00:00,GHCND:USC00068065,117.0
0,DP10,1983-01-01T00:00:00,GHCND:USC00068065,83.0
0,DP1X,1983-01-01T00:00:00,GHCND:USC00068065,25.0
" ,0,0411, ",EMXP,1983-01-01T00:00:00,GHCND:USC00068065,96.3
" ,0",PRCP,1983-01-01T00:00:00,GHCND:USC00068065,1874.5
0,DP01,1983-01-01T00:00:00,GHCND:USC00068065,117.0
0,DP10,1983-01-01T00:00:00,GHCND:USC00068065,83.0
0,DP1X,1983-01-01T00:00:00,GHCND:USC00068065,25.0
" ,0,0411, ",EMXP,1983-01-01T00:00:00,GHCND:USC00068065,96.3
" ,0",PRCP,1983-01-01T00:00:00,GHCND:USC00068065,1874.5
0,DP01,1984-01-01T00:00:00,GHCND:USC00068065,119.0
0,DP10,1984-01-01T00:00:00,GHCND:USC00068065,76.0
0,DP1X,1984-01-01T00:00:00,GHCND:USC00068065,19.0
" ,0,0529, ",EMXP,1984-01-01T00:00:00,GHCND:USC00068065,75.2
" ,0",PRCP,1984-01-01T00:00:00,GHCND:USC00068065,1522.6
0,DP01,1984-01-01T00:00:00,GHCND:USC00068065,119.0
0,DP10,1984-01-01T00:00:00,GHCND:USC00068065,76.0
0,DP1X,1984-01-01T00:00:00,GHCND:USC00068065,19.0
" ,0,0529, ",EMXP,1984-01-01T00:00:00,GHCND:USC00068065,75.2
" ,0",PRCP,1984-01-01T00:00:00,GHCND:USC00068065,1522.6
0,DP01,1985-01-01T00:00:00,GHCND:USC00068065,119.0
0,DP10,1985-01-01T00:00:00,GHCND:USC00068065,75.0
0,DP1X,1985-01-01T00:00:00,GHCND:USC00068065,8.0
" ,0,0801, ",EMXP,1985-01-01T00:00:00,GHCND:USC00068065,48.3
" ,0",PRCP,1985-01-01T00:00:00,GHCND:USC00068065,1038.0
,CDSD,2008-01-01T00:00:00,GHCND:USR0000CFIV,1528.8
U,CLDD,2008-01-01T00:00:00,GHCND:USR0000CFIV,1528.8
U,DT00,2008-01-01T00:00:00,GHCND:USR0000CFIV,0.0
U,DT32,2008-01-01T00:00:00,GHCND:USR0000CFIV,26.0
U,DX32,2008-01-01T00:00:00,GHCND:USR0000CFIV,0.0
U,DX70,2008-01-01T00:00:00,GHCND:USR0000CFIV,232.0
U,DX90,2008-01-01T00:00:00,GHCND:USR0000CFIV,109.0
"U,1218, ",EMNT,2008-01-01T00:00:00,GHCND:USR0000CFIV,-3.9
"U,0709, ",EMXT,2008-01-01T00:00:00,GHCND:USR0000CFIV,42.8
"U,1213",FZF0,2008-01-01T00:00:00,GHCND:USR0000CFIV,0.0
"U,1218",FZF1,2008-01-01T00:00:00,GHCND:USR0000CFIV,-3.9
"U,0214",FZF5,2008-01-01T00:00:00,GHCND:USR0000CFIV,0.0
"U,0205",FZF6,2008-01-01T00:00:00,GHCND:USR0000CFIV,-2.8
0,HDSD,2008-01-01T00:00:00,GHCND:USR0000CFIV,1405.0
U,HTDD,2008-01-01T00:00:00,GHCND:USR0000CFIV,1405.0
U,TAVG,2008-01-01T00:00:00,GHCND:USR0000CFIV,18.8
U,TMAX,2008-01-01T00:00:00,GHCND:USR0000CFIV,24.2
U,TMIN,2008-01-01T00:00:00,GHCND:USR0000CFIV,13.4
,CDSD,2009-01-01T00:00:00,GHCND:USR0000CFIV,1494.6
U,CLDD,2009-01-01T00:00:00,GHCND:USR0000CFIV,1494.6
U,DT00,2009-01-01T00:00:00,GHCND:USR0000CFIV,0.0
U,DT32,2009-01-01T00:00:00,GHCND:USR0000CFIV,19.0
U,DX32,2009-01-01T00:00:00,GHCND:USR0000CFIV,0.0
U,DX70,2009-01-01T00:00:00,GHCND:USR0000CFIV,211.0
U,DX90,2009-01-01T00:00:00,GHCND:USR0000CFIV,106.0
"U,1208, ",EMNT,2009-01-01T00:00:00,GHCND:USR0000CFIV,-3.9
"U,0718,+",EMXT,2009-01-01T00:00:00,GHCND:USR0000CFIV,41.1
"U,1206",FZF0,2009-01-01T00:00:00,GHCND:USR0000CFIV,-1.7
"U,1208",FZF1,2009-01-01T00:00:00,GHCND:USR0000CFIV,-3.9
"U,0217",FZF5,2009-01-01T00:00:00,GHCND:USR0000CFIV,-1.1
"U,0104",FZF6,2009-01-01T00:00:00,GHCND:USR0000CFIV,-2.2
4,HDSD,2009-01-01T00:00:00,GHCND:USR0000CFIV,1302.4
U,HTDD,2009-01-01T00:00:00,GHCND:USR0000CFIV,1302.4
U,TAVG,2009-01-01T00:00:00,GHCND:USR0000CFIV,18.5
U,TMAX,2009-01-01T00:00:00,GHCND:USR0000CFIV,23.9
U,TMIN,2009-01-01T00:00:00,GHCND:USR0000CFIV,13.1
0,DP01,1984-01-01T00:00:00,GHCND:USW00024019,101.0
0,DP10,1984-01-01T00:00:00,GHCND:USW00024019,32.0
0,DP1X,1984-01-01T00:00:00,GHCND:USW00024019,1.0
,DSND,1984-01-01T00:00:00,GHCND:USW00024019,67.0
0,DSNW,1984-01-01T00:00:00,GHCND:USW00024019,38.0
 ,DYFG,1984-01-01T00:00:00,GHCND:USW00024019,29.0
